,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,distance_btw_lax,accommodates,bedrooms,beds,bathrooms,amenity_num,review_scores_rating,price
225,3633,0,1.0,1.0,6,34.07767,-118.28372,19.011501709030238,4,1.0,1.0,1.0,137,-1.0,125.0
226,3275,1,2.0,2.0,6,34.090990000000005,-118.36161000000001,17.169773997469818,2,1.0,1.0,1.0,600,99.0,180.0
227,3495,1,1.0,1.0,6,34.11602,-118.32511000000001,20.868127108744513,4,2.0,2.0,1.5,303,97.0,575.0
228,3271,1,4.0,4.0,6,34.071220000000004,-118.37895,14.672816391864234,5,2.0,5.0,2.0,455,89.0,235.0
229,3272,0,1.0,1.0,5,34.10515,-118.19124,27.057147278581404,2,1.0,2.0,1.0,95,87.0,65.0
230,3280,1,3.0,3.0,4,34.08065,-118.26763000000001,20.19683966272219,2,-1.0,1.0,1.0,269,95.0,68.0
231,3271,1,2.0,2.0,6,34.164640000000006,-118.12138999999999,36.27041628966778,6,3.0,4.0,1.5,334,100.0,500.0
232,3268,1,2.0,2.0,8,34.50806,-118.31934,63.538583451146046,2,1.0,1.0,1.0,531,97.0,68.0
233,3262,0,1.0,1.0,6,34.11013,-118.32799999999999,20.161013245718078,1,1.0,1.0,2.0,164,100.0,67.0
234,3262,1,2.0,2.0,7,33.99811,-118.46439,8.129544167586666,2,1.0,1.0,1.0,259,99.0,238.0
235,3258,0,2.0,2.0,4,34.04651,-118.54003,16.831469032964975,3,2.0,3.0,1.0,522,93.0,169.0
236,3258,0,1.0,1.0,4,33.86776,-118.40183,8.236260492102604,4,2.0,2.0,1.0,655,97.0,250.0
237,3256,0,1.0,1.0,6,33.75537,-118.13592,32.60571073844507,2,1.0,0.0,1.0,190,97.0,225.0
238,3253,1,2.0,2.0,5,33.99685,-118.45584,7.539033607885285,3,1.0,2.0,1.0,410,94.0,115.0
239,3300,0,1.0,1.0,4,33.848,-118.18056999999999,23.47875581588172,4,2.0,2.0,1.0,217,90.0,180.0
240,3252,0,2.0,2.0,7,34.021809999999995,-118.36658,9.723518711043619,6,2.0,2.0,2.0,590,91.0,195.0
241,3246,0,1.0,1.0,5,33.97871,-118.46321999999999,6.5210091078456935,3,1.0,2.0,1.0,496,93.0,189.29
242,3346,0,1.0,1.0,4,33.99242,-118.47856999999999,8.586926820287397,2,1.0,1.0,1.0,216,98.0,126.0
243,3547,0,1.0,1.0,5,33.99927,-118.42641,6.623965152994411,2,1.0,1.0,1.0,232,-1.0,118.0
244,3284,1,2.0,2.0,5,33.98519,-118.46983999999999,7.4518678200243045,3,1.0,1.0,1.5,581,97.0,199.0
245,3243,0,1.0,1.0,5,33.988659999999996,-118.4741,8.001426368722242,2,1.0,1.0,1.0,72,97.0,155.0
246,3242,1,1.0,1.0,4,34.097970000000004,-118.31616000000001,19.364615561462685,3,1.0,1.0,1.0,402,97.0,114.0
247,3242,0,1.0,1.0,3,33.899359999999994,-118.25553000000001,14.880324223164859,6,1.0,1.0,1.0,48,-1.0,36.0
248,3235,0,1.0,1.0,4,34.15743,-118.32072,25.333139708229343,2,1.0,1.0,1.0,329,94.0,105.0
249,3280,1,3.0,3.0,4,34.07952,-118.26742,20.113323218305244,2,-1.0,1.0,1.0,322,95.0,67.0
250,3793,1,2.0,2.0,4,34.1121,-118.2587,23.45963013123873,5,2.0,4.0,1.5,456,98.0,132.0
251,3233,1,3.0,3.0,5,34.038000000000004,-118.62307,22.506984822893433,6,3.0,4.0,2.0,489,99.0,1700.0
252,3232,1,21.0,21.0,8,34.046409999999995,-118.31393999999999,14.558615249068158,4,1.0,0.0,8.0,521,95.0,35.0
253,3232,1,21.0,21.0,8,34.04564,-118.31383000000001,14.496254181662907,2,1.0,2.0,8.0,521,94.0,40.0
254,3177,1,2.0,2.0,4,34.19076,-118.48172,28.523392956291655,1,1.0,1.0,1.0,583,98.0,58.0
255,3232,1,21.0,21.0,8,34.04708,-118.31198,14.726877088061824,4,1.0,4.0,8.0,129,89.0,35.0
256,3228,0,12.0,12.0,5,33.769009999999994,-118.18118999999999,28.449830168742572,2,1.0,2.0,1.0,638,90.0,79.0
257,3222,0,1.0,1.0,4,34.08597,-118.33267,17.514207550231784,2,1.0,1.0,-1.0,187,100.0,185.0
258,3222,0,1.0,1.0,4,34.08556,-118.33465,17.40016753846482,6,3.0,3.0,3.5,279,99.0,695.0
259,3222,1,3.0,3.0,7,34.08663,-118.35602,16.841682920986646,2,1.0,1.0,1.0,257,98.0,114.29
260,3258,0,1.0,1.0,4,33.81264,-118.38885,14.458522851044258,1,1.0,1.0,1.0,130,100.0,119.0
261,3271,1,14.0,14.0,6,33.9919,-118.47502,8.304128582402178,7,2.0,7.0,2.0,533,96.0,389.0
262,3218,1,1.0,1.0,5,34.00011,-118.44708999999999,7.417992530691516,5,2.0,3.0,1.0,557,96.0,155.0
263,3259,0,2.0,2.0,3,34.02603,-118.40528,9.395829557916068,1,1.0,1.0,0.0,199,100.0,70.0
264,3215,1,3.0,3.0,4,34.089929999999995,-118.24882,22.11206324718265,2,-1.0,1.0,1.0,353,99.0,106.0
265,3232,1,21.0,21.0,8,34.04704,-118.31218,14.712190994973517,1,1.0,1.0,8.0,545,91.0,65.0
266,3232,1,21.0,21.0,8,34.0463,-118.31246999999999,14.630480226369498,4,1.0,4.0,8.0,521,95.0,35.0
267,3232,1,21.0,21.0,8,34.046459999999996,-118.31221000000001,14.659157193180368,2,1.0,2.0,8.0,521,92.0,40.0
268,3232,1,21.0,21.0,8,34.04616,-118.31336999999999,14.5679600696376,1,1.0,1.0,8.0,545,93.0,65.0
269,3232,1,21.0,21.0,8,34.04703,-118.31343000000001,14.641990606480109,12,1.0,4.0,8.0,558,93.0,35.0
270,3232,1,21.0,21.0,8,34.04572,-118.31397,14.495588035418722,4,1.0,4.0,8.0,483,92.0,35.0
271,3215,0,1.0,1.0,6,34.00029,-118.46221000000001,8.19529122810347,2,1.0,1.0,1.0,516,91.0,50.0
272,3208,1,2.0,2.0,5,34.037409999999994,-118.33337,12.71138866570722,3,1.0,2.0,1.0,464,98.0,90.0
273,2980,0,4.0,4.0,8,34.09325,-118.27591000000001,20.83166189494664,2,1.0,1.0,1.0,485,90.0,125.0
274,3232,1,21.0,21.0,8,34.04611,-118.31318999999999,14.57352754291576,4,1.0,4.0,8.0,548,90.0,35.0
275,3232,1,21.0,21.0,8,34.04714,-118.3121,14.725509015552452,4,1.0,4.0,8.0,521,93.0,35.0
276,3911,0,7.0,7.0,5,34.10168,-118.25945,22.49122850902936,3,1.0,1.0,1.0,286,100.0,69.0
277,3200,1,1.0,1.0,7,34.00918,-118.33243999999999,10.282290078362832,4,2.0,2.0,1.5,622,90.0,150.0
278,3199,1,2.0,2.0,4,33.92508,-118.2704,12.876481594381362,4,2.0,2.0,1.0,635,97.0,185.0
279,3193,0,0.0,0.0,6,34.03937,-118.45194,11.589394481307394,1,2.0,2.0,1.0,285,98.0,120.0
280,3190,0,1.0,1.0,4,33.87065,-118.39631999999999,7.97145560311597,6,3.0,3.0,2.0,371,96.0,199.0
281,3190,0,3.0,3.0,3,33.99125,-118.34835,7.828688923881814,5,2.0,3.0,1.0,341,83.0,118.0
282,3189,0,1.0,1.0,4,34.08885,-118.28573999999999,19.908744209784675,4,2.0,3.0,1.0,116,93.0,175.0
283,3289,0,1.0,1.0,5,34.08117,-118.64636999999999,26.870325136788146,3,1.0,2.0,0.0,89,100.0,375.0
284,3186,0,2.0,2.0,7,34.057359999999996,-118.36485,13.490453357902028,2,1.0,1.0,1.0,264,97.0,64.0
285,4068,1,2.0,2.0,4,34.100390000000004,-118.35361999999999,18.372551624305096,2,1.0,1.0,1.0,396,97.0,110.0
286,3183,0,1.0,1.0,3,34.1609,-118.37236999999999,24.618907394615515,2,1.0,1.0,1.0,104,-1.0,59.0
287,3512,0,2.0,2.0,5,34.0652,-118.36176999999999,14.407461561470376,6,2.0,2.0,2.0,319,87.0,308.0
288,3392,0,2.0,2.0,4,34.03132,-118.37685,10.397690029059818,4,2.0,2.0,1.0,450,99.0,150.0
289,3411,0,1.0,1.0,5,34.03727,-118.49425,13.258198115904596,6,5.0,6.0,4.5,210,100.0,1100.0
290,3420,1,5.0,5.0,5,34.12175,-118.26315,24.10470274403561,3,2.0,4.0,1.0,217,91.0,145.0
291,3175,0,6.0,6.0,6,34.11938,-118.32706999999999,21.151179375467635,2,1.0,1.0,1.0,284,95.0,151.0
292,3222,1,3.0,3.0,7,34.0851,-118.35386000000001,16.737620013906586,1,1.0,2.0,1.0,281,98.0,114.29
293,3492,0,1.0,1.0,5,34.07781,-118.35713999999999,15.873456097696875,6,2.0,3.0,1.0,338,84.0,110.0
294,3263,1,2.0,2.0,7,34.09572,-118.34555,18.098482364611804,1,1.0,1.0,2.0,284,97.0,69.0
295,3168,1,3.0,3.0,4,34.04643,-118.35883999999999,12.527331738637983,2,1.0,1.0,1.0,396,94.0,98.0
296,3167,1,17.0,17.0,6,34.02442,-118.49405,12.129356583618994,2,1.0,1.0,1.0,255,94.0,135.0
297,3167,0,1.0,1.0,4,34.09394,-118.28076999999999,20.634884074092458,4,2.0,2.0,2.0,239,99.0,240.0
298,3166,1,13.0,13.0,6,34.077459999999995,-118.32683,16.88394527909912,2,1.0,1.0,1.0,486,97.0,125.0
299,3249,1,1.0,1.0,4,34.05722,-118.36652,13.43039731276578,1,1.0,1.0,1.0,546,96.0,45.0
300,3163,1,4.0,4.0,7,33.91961,-118.42146000000001,2.72272179751839,4,1.0,2.0,1.0,543,97.0,97.0
301,3162,0,1.0,1.0,6,34.06561,-118.34183999999999,15.101181035637326,2,1.0,1.0,2.0,505,83.0,67.0
302,3160,1,1.0,1.0,7,33.76214,-118.12581999999999,32.86801433160525,2,1.0,1.0,1.0,578,98.0,101.0
303,2523,0,10.0,10.0,6,34.00387,-118.47778000000001,9.424082811276723,4,2.0,2.0,1.0,459,99.0,145.0
304,3904,1,5.0,5.0,7,34.08115,-118.25549,20.975320999931554,3,1.0,1.0,1.0,372,97.0,130.0
305,3165,0,1.0,1.0,6,34.09,-118.37866000000001,16.73420364227767,1,1.0,1.0,1.0,331,96.0,149.0
306,3157,1,3.0,3.0,9,34.16271,-118.10708999999999,37.10024725971558,2,1.0,1.0,1.5,708,99.0,78.0
307,3156,0,2.0,2.0,7,33.83171,-118.25119,18.983989301885334,2,1.0,1.0,1.5,298,92.0,55.0
308,3215,1,3.0,3.0,4,34.0899,-118.24989,22.04401061886234,4,2.0,1.0,1.5,547,99.0,160.0
309,3492,0,2.0,2.0,10,34.05489,-118.36397,13.253419664106447,2,1.0,1.0,1.0,310,93.0,95.0
310,3341,0,2.0,2.0,7,34.0382,-118.64735,24.508713547997992,6,3.0,4.0,3.0,390,88.0,753.29
311,2880,0,1.0,1.0,4,34.07443,-118.25208,20.647149265385558,2,1.0,1.0,1.0,516,97.0,100.0
312,3848,1,2.0,2.0,7,34.09182,-118.3773,16.954737155674522,2,1.0,1.0,1.0,492,97.0,75.0
313,3151,0,1.0,1.0,4,34.09505,-118.35053,17.88539734250255,2,1.0,1.0,1.0,230,100.0,125.0
314,3154,0,1.0,1.0,4,33.97703,-118.3623,5.804979695962262,2,1.0,1.0,1.0,386,97.0,100.0
315,3933,0,1.0,1.0,4,34.1549,-118.44838999999999,24.0084614433009,2,1.0,1.0,1.0,288,99.0,70.0
316,3147,0,1.0,1.0,6,33.99138,-118.47776999999999,8.45533987286413,4,2.0,1.0,2.0,280,100.0,319.0
317,3147,1,1.0,1.0,4,34.09081,-118.24558999999999,22.38386378090135,2,-1.0,1.0,1.0,477,96.0,69.0
318,3344,1,2.0,2.0,4,34.05576,-118.3198,15.104404558182694,1,1.0,1.0,1.0,452,98.0,150.0
319,3189,1,3.0,3.0,6,34.09437,-118.27429,21.020184492899364,3,2.0,2.0,1.5,394,98.0,343.0
320,3492,0,1.0,1.0,5,34.082809999999995,-118.35045,16.593639178631044,4,1.0,3.0,1.0,137,83.0,69.0
321,3401,0,1.0,1.0,5,34.10816,-118.28851,21.577422636966798,3,2.0,2.0,2.0,136,94.0,120.0
322,3158,1,1.0,1.0,5,33.85608,-118.39731,9.56831108169408,2,1.0,1.0,1.0,625,99.0,119.0
323,3143,0,2.0,2.0,6,34.06673,-118.34946000000001,14.945013406055113,3,2.0,3.0,2.0,137,90.0,175.0
324,3141,0,5.0,5.0,6,34.08405,-118.3612,16.433895631692227,16,4.0,8.0,3.0,695,89.0,340.0
325,3141,1,4.0,4.0,8,34.111740000000005,-118.60895,26.449837842392387,4,1.0,2.0,1.0,415,99.0,250.0
326,3136,1,1.0,1.0,5,34.08538,-118.59458000000001,23.454333179123424,2,1.0,1.0,1.0,430,99.0,193.0
327,3134,1,1.0,1.0,6,34.049479999999996,-118.2361,19.918553311324775,1,1.0,1.0,1.0,268,97.0,56.0
328,3134,1,2.0,2.0,5,34.09543,-118.33486,18.408178119821148,2,1.0,0.0,1.0,496,95.0,135.0
329,2523,0,10.0,10.0,6,34.00351,-118.478,9.408517830704504,3,1.0,3.0,1.0,417,98.0,550.0
330,3136,1,3.0,3.0,4,34.0785,-118.41363999999999,15.234737336677997,3,1.0,2.0,1.0,365,99.0,195.0
331,3133,1,1.0,1.0,8,34.131029999999996,-118.23508000000001,26.447520877347674,4,1.0,2.0,1.0,151,98.0,85.0
332,3232,1,21.0,21.0,8,34.04595,-118.31253000000001,14.596166213488127,4,1.0,4.0,8.0,443,95.0,35.0
333,3129,0,2.0,2.0,7,33.99105,-118.42586000000001,5.728713261641765,3,-1.0,1.0,1.0,451,94.0,137.0
334,3222,1,3.0,3.0,7,34.08692,-118.35445,16.91465866281301,1,1.0,1.0,1.0,272,100.0,114.0
335,3128,0,1.0,1.0,3,34.149570000000004,-118.40167,23.14103154412443,1,1.0,1.0,1.0,134,96.0,70.0
336,3128,1,4.0,4.0,7,34.17094,-118.65473999999999,34.141488098144116,2,1.0,1.0,1.0,483,95.0,79.0
337,3127,0,1.0,1.0,5,34.09163,-118.24858,22.268054374871998,2,1.0,1.0,1.0,149,96.0,115.0
338,3232,1,21.0,21.0,8,34.045970000000004,-118.31379,14.527780500020585,4,1.0,4.0,8.0,521,94.0,35.0
339,3232,1,21.0,21.0,8,34.04564,-118.31409,14.481826212212642,4,1.0,4.0,8.0,521,97.0,35.0
340,3126,0,1.0,1.0,4,34.06834,-118.35053,15.076649835395772,2,1.0,1.0,-1.0,139,99.0,89.0
341,3124,0,1.0,1.0,2,34.05317,-118.3593,13.213280194854784,2,1.0,1.0,1.0,172,-1.0,85.0
342,2951,1,2.0,2.0,5,34.12403,-118.35975,20.783275300656715,6,2.0,2.0,2.0,805,98.0,682.0
343,3122,0,1.0,1.0,4,34.07269,-117.86046999999999,52.59321074020976,1,1.0,1.0,-1.0,184,99.0,55.0
344,3183,0,1.0,1.0,9,34.09231,-118.27855,20.604660961628873,1,1.0,1.0,1.0,211,100.0,55.0
345,3120,1,2.0,2.0,5,34.07737,-118.26665,19.978038234272653,2,1.0,1.0,1.0,197,98.0,130.0
346,3728,0,3.0,3.0,3,33.98979,-117.91793999999999,45.570908497416255,3,1.0,2.0,1.0,143,93.0,56.0
347,3119,0,1.0,1.0,2,34.16364,-118.45603999999999,25.08304820565473,2,1.0,1.0,1.0,150,-1.0,75.0
348,3189,1,3.0,3.0,6,34.08688,-118.2704,20.57296272083033,2,1.0,1.0,1.0,297,96.0,236.0
349,3118,1,4.0,4.0,8,33.996109999999994,-118.4459,6.975997025726054,2,-1.0,1.0,1.0,514,99.0,130.0
350,3115,0,1.0,1.0,9,34.00418,-118.47391999999999,9.212380359010307,1,1.0,1.0,1.5,263,70.0,95.0
351,3114,0,2.0,2.0,4,34.03096,-118.84527,41.4907848910831,12,7.0,11.0,7.5,289,100.0,5000.0
352,3113,0,1.0,1.0,4,33.9881,-118.45546999999999,6.747370536717478,4,2.0,0.0,2.0,263,88.0,150.0
353,3911,0,7.0,7.0,5,34.10315,-118.26081,22.544881778259043,2,1.0,1.0,1.0,89,94.0,68.0
354,3118,1,4.0,4.0,8,33.99609,-118.44726999999999,7.037440438376291,1,-1.0,1.0,1.0,449,98.0,89.0
355,3112,1,3.0,3.0,8,33.998909999999995,-118.47668,8.954941329471113,6,3.0,3.0,3.5,218,93.0,400.0
356,3112,0,1.0,1.0,6,34.08265,-118.27676000000001,19.841395639595827,2,1.0,1.0,1.0,140,100.0,150.0
357,3278,0,6.0,6.0,5,34.103359999999995,-118.32366,19.618987753238486,4,1.0,2.0,1.0,425,89.0,136.0
358,3106,1,1.0,1.0,5,33.76433,-118.14742,31.151314303219294,4,2.0,2.0,1.0,558,99.0,125.0
359,3106,0,2.0,2.0,4,33.770070000000004,-118.12472,32.42103949157842,6,3.0,0.0,2.5,126,100.0,125.0
360,3105,1,1.0,1.0,3,34.072359999999996,-118.38435,14.713887486049867,2,1.0,1.0,1.0,438,97.0,78.0
361,3442,0,7.0,7.0,5,34.09618,-118.61835,25.88293359498237,2,1.0,1.0,0.0,270,95.0,65.0
362,3242,0,1.0,1.0,4,34.00225,-118.39198,6.916061948092495,1,1.0,-1.0,-1.0,2,-1.0,100.0
363,3442,0,7.0,7.0,5,34.09597,-118.61728000000001,25.793743991837022,2,1.0,1.0,1.0,255,92.0,94.0
364,3110,0,1.0,1.0,7,34.11459,-118.16253,29.738255543989464,1,1.0,1.0,1.0,194,97.0,76.0
365,3427,1,2.0,2.0,5,34.08964,-118.59898999999999,24.074622308696366,2,1.0,1.0,1.0,252,100.0,350.0
366,3101,1,4.0,4.0,6,33.98239,-118.37818999999999,5.329536281610913,2,1.0,1.0,1.0,586,94.0,45.0
367,3271,1,4.0,4.0,6,34.072359999999996,-118.40733,14.54481308405128,2,1.0,1.0,1.0,373,89.0,300.0
368,3101,0,2.0,2.0,6,33.76485,-118.13358999999998,32.11501137816104,2,1.0,1.0,1.0,435,100.0,125.0
369,3203,0,0.0,0.0,6,34.09605,-118.3405,18.28757810311681,1,1.0,1.0,1.5,404,97.0,42.0
370,3278,0,6.0,6.0,5,34.103359999999995,-118.32366,19.618987753238486,6,2.0,5.0,1.0,546,93.0,176.0
371,3336,0,5.0,5.0,4,34.00333,-118.46667,8.714175282618806,2,1.0,0.0,1.0,632,93.0,128.0
372,3252,0,0.0,0.0,6,34.04177,-118.25183,18.24559662329674,2,-1.0,1.0,1.0,293,97.0,125.0
373,3091,0,1.0,1.0,4,34.108909999999995,-118.33457,19.818569252881755,2,1.0,2.0,2.0,213,96.0,85.0
374,3410,0,1.0,1.0,5,34.15116,-118.36103999999999,23.71617656727689,1,1.0,1.0,1.0,397,98.0,55.0
375,3101,1,1.0,1.0,11,34.21884,-118.2061,36.036504004362484,2,1.0,1.0,1.0,365,99.0,88.0
376,3089,1,1.0,1.0,7,34.110170000000004,-118.19698999999999,27.050713323986965,1,1.0,1.0,1.0,429,97.0,50.0
377,3105,1,2.0,2.0,4,33.9004,-118.41,4.584760025458406,2,1.0,1.0,1.0,333,98.0,118.0
378,3435,1,1.0,1.0,7,34.160340000000005,-118.4578,24.750990136324187,2,1.0,2.0,1.0,599,99.0,75.0
379,3102,1,1.0,1.0,7,33.989670000000004,-118.42393999999999,5.533285801278339,2,1.0,1.0,1.0,713,97.0,66.0
380,3108,0,4.0,4.0,6,33.99943,-118.44701,7.348160289710902,3,1.0,1.0,1.0,191,96.0,64.0
381,3086,0,4.0,4.0,4,34.0732,-118.25883,20.117604190812777,9,3.0,6.0,1.5,315,92.0,339.0
382,3101,0,2.0,2.0,6,33.764720000000004,-118.13283999999999,32.1786745255648,2,1.0,1.0,1.0,595,87.0,105.0
383,3083,0,1.0,1.0,6,33.9904,-118.45683999999999,7.024923467095957,6,3.0,3.0,2.0,305,97.0,180.0
384,3081,1,8.0,8.0,8,33.988609999999994,-118.46686000000001,7.50512257721566,6,2.0,3.0,1.0,693,99.0,286.0
385,3512,1,1.0,1.0,8,34.04327,-118.46781000000001,12.562043625337243,1,1.0,1.0,1.0,585,99.0,125.0
386,3077,0,5.0,5.0,8,33.973859999999995,-118.46271000000002,6.155455117835217,5,2.0,2.0,2.0,614,93.0,150.0
387,3693,1,2.0,2.0,5,34.15681,-118.23528,28.77265171942584,1,1.0,1.0,1.0,239,99.0,55.0
388,3347,1,1.0,1.0,5,33.989259999999994,-118.4547,6.802026518581632,2,1.0,1.0,1.0,462,93.0,92.0
389,3071,0,1.0,1.0,3,34.064609999999995,-118.4935,15.768318165177366,8,4.0,6.0,2.0,1024,99.0,750.0
390,3070,1,1.0,1.0,4,34.00887,-118.45236000000001,8.50612897728037,2,1.0,1.0,1.0,409,98.0,125.0
391,3069,0,2.0,2.0,5,34.092490000000005,-118.35656999999999,17.452989986083875,3,1.0,1.0,1.0,305,96.0,100.0
392,3106,0,1.0,1.0,5,33.988170000000004,-118.4634,7.244483542852401,7,3.0,3.0,2.0,519,98.0,350.0
393,3321,0,1.0,1.0,5,33.98001,-118.34647,7.141543350767286,2,1.0,0.0,1.0,367,98.0,50.0
394,3068,1,3.0,3.0,6,33.99848,-118.46571000000002,8.238860013462094,2,1.0,1.0,1.5,489,98.0,95.0
395,3067,1,1.0,1.0,5,34.21026,-118.61176999999999,35.26630229845057,4,1.0,1.0,1.5,373,98.0,85.0
396,3067,0,1.0,1.0,7,34.04156,-118.23404,19.557195395310178,3,-1.0,1.0,1.0,655,97.0,166.0
397,3066,0,3.0,3.0,6,34.034040000000005,-118.4719,11.828392551774096,4,2.0,2.0,1.5,170,95.0,148.0
398,3065,1,3.0,3.0,5,34.12634,-118.22381000000001,26.68455519471043,6,2.0,4.0,2.0,719,89.0,280.0
399,3175,0,6.0,6.0,6,34.11935,-118.32696000000001,21.15166133515236,2,-1.0,2.0,1.0,152,92.0,166.0
400,3063,0,1.0,1.0,5,34.07208,-118.61547,23.97563424817523,8,4.0,4.0,3.5,808,100.0,585.0
401,3063,0,1.0,1.0,9,34.20025,-118.50018999999999,29.984299886629202,3,1.0,1.0,1.0,496,91.0,62.0
402,3138,0,2.0,2.0,4,33.9957,-118.45522,7.401703034827181,6,3.0,3.0,1.0,354,93.0,325.0
403,3092,1,1.0,1.0,4,34.07284,-118.59539,22.584276555474727,2,1.0,1.0,1.5,480,99.0,186.0
404,3216,0,1.0,1.0,6,33.98812,-118.47375,7.937764226189904,2,1.0,1.0,1.0,171,100.0,180.0
405,3059,0,1.0,1.0,4,34.0911,-118.27886000000001,20.478668633595557,3,1.0,1.0,1.0,560,100.0,99.0
406,3157,0,1.0,1.0,7,34.20807,-118.23812,33.539615027497774,8,4.0,5.0,2.5,288,96.0,245.0
407,3070,0,4.0,4.0,5,34.0709,-118.2567,20.068844467196346,6,3.0,3.0,2.0,500,100.0,273.0
408,3703,1,5.0,5.0,6,34.03054,-118.75536000000001,33.485179467214714,2,1.0,1.0,1.0,474,97.0,220.0
409,3166,1,13.0,13.0,6,34.0777,-118.32619,16.934201453941895,3,-1.0,2.0,1.0,438,95.0,176.0
410,3873,0,2.0,2.0,6,34.06995,-118.38346999999999,14.461700515430742,4,2.0,0.0,2.0,145,-1.0,170.0
411,3242,0,22.0,22.0,9,34.05958,-118.29356000000001,16.86856420421467,3,1.0,2.0,2.0,596,81.0,50.0
412,3242,0,22.0,22.0,9,34.05934,-118.29229,16.921733835556985,2,1.0,1.0,2.0,176,86.0,45.0
413,3068,1,3.0,3.0,6,33.99838,-118.46607,8.251656815126225,2,1.0,1.0,1.0,320,97.0,143.0
414,3055,0,1.0,1.0,7,34.05345,-118.24271999999999,19.710186062265958,2,1.0,1.0,1.0,169,97.0,115.0
415,3055,1,4.0,4.0,8,33.99322,-118.46361999999999,7.669537547887493,2,1.0,1.0,1.0,353,99.0,240.0
416,3052,0,1.0,1.0,5,33.90355,-118.41605,4.289279499019261,2,1.0,1.0,1.0,226,91.0,75.0
417,3052,0,3.0,3.0,5,34.03269,-118.49377,12.82584709000539,8,2.0,3.0,2.0,707,92.0,159.0
418,3051,0,2.0,2.0,5,34.06991,-118.32536999999999,16.200075759463626,5,3.0,4.0,2.5,190,97.0,414.0
419,3289,1,5.0,5.0,6,34.11633,-118.27342,23.081985134451216,2,1.0,1.0,1.5,680,98.0,88.0
420,3575,0,5.0,5.0,4,34.04091,-118.4734,12.563555494604419,1,1.0,1.0,1.0,283,98.0,80.0
421,3592,1,1.0,1.0,6,34.061859999999996,-118.3503,14.41292809459131,2,1.0,1.0,1.0,423,98.0,85.0
422,3067,0,1.0,1.0,7,33.99452,-118.47034,8.197025484845192,2,1.0,1.0,1.0,104,-1.0,120.0
423,3049,1,10.0,10.0,7,34.102,-118.32855,19.303790014051607,2,1.0,1.0,3.5,407,95.0,60.0
424,3163,1,4.0,4.0,7,33.91961,-118.42146000000001,2.72272179751839,2,1.0,1.0,1.0,668,96.0,71.0
425,3189,1,3.0,3.0,6,34.08547,-118.27136999999999,20.394507448228854,2,1.0,0.0,1.0,347,93.0,236.0
426,3574,1,3.0,3.0,4,34.08552,-118.38928999999999,16.10587881487492,6,4.0,4.0,3.5,483,100.0,295.0
427,3048,1,2.0,2.0,5,34.02333,-118.45018999999999,9.870579032382926,5,3.0,5.0,2.0,468,100.0,350.0
428,3284,1,2.0,2.0,5,33.98526,-118.46951999999999,7.434556641282156,1,1.0,1.0,1.5,329,98.0,50.0
429,3047,1,3.0,3.0,7,34.11557,-118.18716,28.120425834159107,5,2.0,4.0,1.0,529,98.0,167.0
430,3047,0,1.0,1.0,9,34.09936,-118.35198999999999,18.304651468863717,2,1.0,1.0,1.0,2,100.0,100.0
431,3162,0,1.0,1.0,4,34.04995,-118.3521,13.126167855415858,2,2.0,2.0,1.0,379,97.0,126.0
432,3156,0,2.0,2.0,7,33.83068,-118.25301999999999,18.92954885046179,3,1.0,1.0,1.5,510,89.0,60.0
433,3052,0,3.0,3.0,5,34.03269,-118.49377,12.82584709000539,8,3.0,4.0,2.5,590,100.0,179.0
434,3046,1,3.0,3.0,7,34.079370000000004,-118.26531000000001,20.227050645485495,2,1.0,1.0,1.0,588,95.0,150.0
435,3052,0,3.0,3.0,5,34.03269,-118.49377,12.82584709000539,8,3.0,4.0,3.0,504,93.0,189.0
436,2127,0,1.0,1.0,2,33.9974,-118.41946000000002,6.288430764831505,2,1.0,1.0,1.0,305,100.0,65.0
437,3045,0,2.0,2.0,7,34.14663,-118.52261000000001,25.113671272531306,2,1.0,0.0,1.5,142,96.0,85.0
438,3044,1,7.0,7.0,8,33.99558,-118.45436000000001,7.344878809895325,2,1.0,1.0,1.0,566,97.0,82.0
439,3043,1,1.0,1.0,5,34.084959999999995,-118.30373,18.64355315196569,2,1.0,1.0,1.0,374,97.0,95.0
440,3249,0,1.0,1.0,5,34.05408,-118.54902,18.01230724318382,7,3.0,4.0,3.0,231,95.0,450.0
441,3042,1,1.0,1.0,4,34.00336,-118.48016000000001,9.533371682355025,2,1.0,1.0,1.0,344,99.0,150.0
442,3059,0,1.0,1.0,8,34.03395,-118.42601,10.3982406916278,6,2.0,3.0,2.5,499,99.0,600.0
443,3045,0,2.0,2.0,7,34.14671,-118.52266999999999,25.124065562217815,2,1.0,1.0,1.0,97,97.0,80.0
444,3034,1,2.0,2.0,6,33.98077,-118.46837,7.034898721180441,3,1.0,1.0,1.0,611,97.0,179.0
445,3034,1,14.0,14.0,4,33.97733,-118.46146,6.298196060223036,7,3.0,4.0,2.5,425,100.0,300.0
446,3033,0,1.0,1.0,5,34.01318,-117.87763000000001,49.60952180757519,5,3.0,4.0,2.0,316,92.0,219.0
447,3071,1,3.0,3.0,7,34.06686,-118.33641999999999,15.436765772303039,2,1.0,1.0,1.0,424,93.0,110.0
448,3209,0,1.0,1.0,7,34.00435,-118.46625,8.780268852669387,2,1.0,1.0,1.0,327,92.0,123.0
